type,size,trial,time_ms,copy_count,memory_kb
4,100000,10,9.25543,3537854,4544
4,1000000,1,108.76,41902846,11604
4,1000000,2,109.266,41902846,11604
4,1000000,3,107.506,41902846,11604
4,1000000,4,109.528,41902846,11604
4,1000000,5,113.354,41902846,11604
4,1000000,6,111.069,41902846,11604
4,1000000,7,110.531,41902846,11604
4,1000000,8,111.542,41902846,11604
4,1000000,9,109.526,41902846,11604
4,1000000,10,113.998,41902846,11604
5,1000,1,0.051338,21950,4020
5,1000,2,0.048066,21950,4020
5,1000,3,0.048075,21950,4020
5,1000,4,0.059692,21950,4020
5,1000,5,0.048184,21950,4020
5,1000,6,0.048575,21950,4020
5,1000,7,0.047975,21950,4020
5,1000,8,0.048002,21950,4020
5,1000,9,0.048275,21950,4020
5,1000,10,0.048148,21950,4020
5,10000,1,0.570675,287230,4020
5,10000,2,0.577928,287230,4020
5,10000,3,0.826993,287230,4020
5,10000,4,0.609878,287230,4020
5,10000,5,0.577528,287230,4020
5,10000,6,0.56543,287230,4020
5,10000,7,0.567594,287230,4020
5,10000,8,0.571193,287230,4020
5,10000,9,0.584409,287230,4020
5,10000,10,0.596453,287230,4020
5,100000,1,6.9605,3537854,4544
5,100000,2,6.80499,3537854,4544
5,100000,3,6.81032,3537854,4544
5,100000,4,8.01002,3537854,4544
5,100000,5,7.35368,3537854,4544
5,100000,6,7.52964,3537854,4544
5,100000,7,7.5614,3537854,4544
5,100000,8,6.78123,3537854,4544
5,100000,9,7.1137,3537854,4544
5,100000,10,7.10508,3537854,4544
5,1000000,1,81.1064,41902846,11604
5,1000000,2,81.3377,41902846,11604
5,1000000,3,82.0829,41902846,11604
5,1000000,4,82.8401,41902846,11604
5,1000000,5,80.6615,41902846,11604
5,1000000,6,80.0207,41902846,11604
5,1000000,7,82.546,41902846,11604
5,1000000,8,80.2867,41902846,11604
5,1000000,9,81.815,41902846,11604
5,1000000,10,81.5453,41902846,11604
6,1000,1,0.050847,21950,4020
6,1000,2,0.048757,21950,4020
6,1000,3,0.048057,21950,4020
6,1000,4,0.048029,21950,4020
6,1000,5,0.047811,21950,4020
6,1000,6,0.048121,21950,4020
6,1000,7,0.048393,21950,4020
6,1000,8,0.048376,21950,4020
6,1000,9,0.048202,21950,4020
6,1000,10,0.04813,21950,4020
6,10000,1,0.568957,287230,4020
6,10000,2,0.568912,287230,4020
6,10000,3,0.577501,287230,4020
6,10000,4,0.779991,287230,4020
6,10000,5,0.719717,287230,4020
6,10000,6,0.670906,287230,4020
6,10000,7,0.631448,287230,4020
6,10000,8,0.570984,287230,4020
6,10000,9,0.578546,287230,4020
6,10000,10,0.572766,287230,4020
6,100000,1,6.95734,3537854,4544
6,100000,2,6.81594,3537854,4544
6,100000,3,7.09132,3537854,4544
6,100000,4,7.02309,3537854,4544
6,100000,5,6.73437,3537854,4544
6,100000,6,7.25269,3537854,4544
6,100000,7,6.97536,3537854,4544
6,100000,8,7.07508,3537854,4544
6,100000,9,7.07997,3537854,4544
6,100000,10,6.77231,3537854,4544
6,1000000,1,81.4935,41902846,11604
6,1000000,2,79.9466,41902846,11604
6,1000000,3,81.3101,41902846,11604
6,1000000,4,79.4879,41902846,11604
6,1000000,5,80.4617,41902846,11604
6,1000000,6,81.6121,41902846,11604
6,1000000,7,82.256,41902846,11604
6,1000000,8,81.1547,41902846,11604
6,1000000,9,79.7998,41902846,11604
6,1000000,10,82.1581,41902846,11604
