type,size,trial,time_ms,copy_count,memory_kb
1,1000,1,0.562971,0,2092
1,1000,2,0.549939,0,2092
1,1000,3,0.550499,0,2092
1,1000,4,0.557166,0,2092
1,1000,5,0.54543,0,2092
1,1000,6,0.550692,0,2092
1,1000,7,0.562319,0,2092
1,1000,8,0.584093,0,2092
1,1000,9,0.556285,0,2092
1,1000,10,0.557589,0,2092
1,10000,1,55.4988,0,2092
1,10000,2,55.3111,0,2092
1,10000,3,57.7093,0,2092
1,10000,4,57.4026,0,2092
1,10000,5,57.0689,0,2092
1,10000,6,56.9131,0,2092
1,10000,7,54.8307,0,2092
1,10000,8,54.4904,0,2092
1,10000,9,54.0502,0,2092
1,10000,10,54.6247,0,2092
1,100000,1,6239.51,0,4116
1,100000,2,6648.12,0,4080
1,100000,3,6631.28,0,4080
1,100000,4,6528.43,0,4080
1,100000,5,9476.73,0,4080
1,100000,6,6647.72,0,4080
1,100000,7,6626.01,0,4080
1,100000,8,7023.28,0,4080
1,100000,9,6472.48,0,4080
1,100000,10,9952.34,0,4080
1,1000000,1,716535.0,0,7972
1,1000000,2,712837.0,0,7568
1,1000000,3,712213.0,0,7568
1,1000000,4,714690.0,0,7568
1,1000000,5,712269.0,0,7568
1,1000000,6,712803.0,0,7568
1,1000000,7,711060.0,0,7568
1,1000000,8,714454.0,0,7568
1,1000000,9,708907.0,0,7568
1,1000000,10,716512.0,0,7568
2,1000,1,0.673929,1500,2092
2,1000,2,0.679519,1500,2092
2,1000,3,0.691025,1500,2092
2,1000,4,0.686444,1500,2092
2,1000,5,0.66465,1500,2092
2,1000,6,0.67346,1500,2092
2,1000,7,0.666075,1500,2092
2,1000,8,0.668384,1500,2092
2,1000,9,0.685507,1500,2092
2,1000,10,0.708084,1500,2092
2,10000,1,71.9227,15000,2092
2,10000,2,97.5173,15000,2092
2,10000,3,74.0699,15000,2092
2,10000,4,70.5971,15000,2092
2,10000,5,68.3808,15000,2092
2,10000,6,71.2361,15000,2092
2,10000,7,70.4401,15000,2092
2,10000,8,78.3022,15000,2092
2,10000,9,84.5662,15000,2092
2,10000,10,77.8471,15000,2092
2,100000,1,11002.2,150000,4080
2,100000,2,7922.02,150000,4080
2,100000,3,7930.78,150000,4080
2,100000,4,7419.35,150000,4080
2,100000,5,11534.8,150000,4080
2,100000,6,7930.61,150000,4080
2,100000,7,8037.29,150000,4080
2,100000,8,7816.82,150000,4080
2,100000,9,11539.1,150000,4080
2,100000,10,7680.79,150000,4080
2,1000000,1,870953.0,1500000,7568
2,1000000,2,874177.0,1500000,7568
2,1000000,3,875451.0,1500000,7568
2,1000000,4,871214.0,1500000,7568
2,1000000,5,878392.0,1500000,7568
2,1000000,6,872354.0,1500000,7568
2,1000000,7,882593.0,1500000,7568
2,1000000,8,875978.0,1500000,7568
2,1000000,9,879000.0,1500000,7568
2,1000000,10,875863.0,1500000,7568
3,1000,1,0.58405,2973,2092
3,1000,2,0.603977,2973,2092
3,1000,3,0.590073,2970,2092
3,1000,4,0.580443,2979,2092
3,1000,5,0.5923,2976,2092
3,1000,6,0.579722,2964,2092
3,1000,7,0.596276,2979,2092
3,1000,8,0.58451,2985,2092
3,1000,9,0.594653,2985,2092
3,1000,10,0.69674,2979,2092
3,10000,1,68.6303,29973,2092
3,10000,2,62.6456,29964,2092
3,10000,3,81.8446,29970,2092
3,10000,4,109.251,29967,2092
3,10000,5,60.3341,29967,2092
3,10000,6,57.5782,29961,2092
3,10000,7,66.2409,29955,2092
3,10000,8,68.7804,29991,2092
3,10000,9,69.1001,29973,2092
3,10000,10,67.4825,29961,2092
3,100000,1,9905.93,299964,4080
3,100000,2,6433.23,299961,4080
3,100000,3,6610.67,299967,4080
3,100000,4,6483.42,299958,4080
3,100000,5,6517.11,299970,4080
3,100000,6,9945.81,299964,4080
3,100000,7,6503.56,299970,4080
3,100000,8,6484.69,299937,4080
3,100000,9,6353.71,299982,4080
3,100000,10,6473.9,299934,4080
3,1000000,1,719595.0,2999961,7568
3,1000000,2,723865.0,2999961,7568
3,1000000,3,720769.0,2999952,7568
3,1000000,4,720107.0,2999934,7568
3,1000000,5,715356.0,2999976,7568
3,1000000,6,719299.0,2999964,7568
3,1000000,7,717861.0,2999964,7568
3,1000000,8,719777.0,2999952,7568
3,1000000,9,720643.0,2999964,7568
3,1000000,10,717567.0,2999928,7568
4,1000,1,1.04769,2970,2092
4,1000,2,1.05591,2970,2092
4,1000,3,1.03211,2970,2092
4,1000,4,1.06905,2970,2092
4,1000,5,1.06974,2970,2092
4,1000,6,1.06784,2970,2092
4,1000,7,1.09224,2970,2092
4,1000,8,0.59579,2970,2092
4,1000,9,0.583689,2970,2092
4,1000,10,0.576828,2970,2092
4,10000,1,83.4819,29982,2092
4,10000,2,61.3959,29982,2092
4,10000,3,63.0449,29982,2092
4,10000,4,67.4148,29982,2092
4,10000,5,66.2052,29982,2092
4,10000,6,107.063,29982,2092
4,10000,7,81.7965,29982,2092
4,10000,8,58.4345,29982,2092
4,10000,9,89.2024,29982,2092
4,10000,10,63.2208,29982,2092
4,100000,1,6624.5,299946,4080
4,100000,2,6596.13,299946,4080
4,100000,3,10038.0,299946,4080
4,100000,4,6669.41,299946,4080
4,100000,5,6642.3,299946,4080
4,100000,6,6597.56,299946,4080
4,100000,7,6471.67,299946,4080
4,100000,8,9997.55,299946,4080
4,100000,9,6434.62,299946,4080
4,100000,10,6345.77,299946,4080
4,1000000,1,720358.0,2999940,7568
4,1000000,2,721870.0,2999940,7568
4,1000000,3,721785.0,2999940,7568
4,1000000,4,716886.0,2999940,7568
4,1000000,5,706842.0,2999940,7568
4,1000000,6,685711.0,2999940,7568
4,1000000,7,681579.0,2999940,7568
4,1000000,8,684177.0,2999940,7568
4,1000000,9,684254.0,2999940,7568
4,1000000,10,681677.0,2999940,7568
5,1000,1,1.17216,2979,2092
5,1000,2,0.555106,2979,2092
5,1000,3,0.545485,2979,2092
5,1000,4,0.534413,2979,2092
5,1000,5,0.548046,2979,2092
5,1000,6,0.532825,2979,2092
5,1000,7,0.542736,2979,2092
5,1000,8,0.531996,2979,2092
5,1000,9,0.532393,2979,2092
5,1000,10,0.549245,2979,2092
5,10000,1,59.0395,29946,2092
5,10000,2,57.0209,29946,2092
5,10000,3,57.9228,29946,2092
5,10000,4,56.7038,29946,2092
5,10000,5,56.1809,29946,2092
5,10000,6,57.3296,29946,2092
5,10000,7,57.4608,29946,2092
5,10000,8,55.6744,29946,2092
5,10000,9,57.3187,29946,2092
5,10000,10,62.9185,29946,2092
5,100000,1,6083.08,299916,4080
5,100000,2,9673.57,299916,4080
5,100000,3,5935.71,299916,4080
5,100000,4,6231.37,299916,4080
5,100000,5,6110.64,299916,4080
5,100000,6,6069.97,299916,4080
5,100000,7,9637.09,299916,4080
5,100000,8,5954.11,299916,4080
5,100000,9,6169.07,299916,4080
5,100000,10,5905.02,299916,4080
5,1000000,1,682959.0,2999610,7568
5,1000000,2,684409.0,2999610,7568
5,1000000,3,681658.0,2999610,7568
5,1000000,4,669024.0,2999610,7568
5,1000000,5,641572.0,2999610,7568
5,1000000,6,642472.0,2999610,7568
5,1000000,7,643148.0,2999610,7568
5,1000000,8,636792.0,2999610,7568
5,1000000,9,640099.0,2999610,7568
5,1000000,10,643330.0,2999610,7568
6,1000,1,0.547343,750,2092
6,1000,2,0.545918,750,2092
6,1000,3,0.741906,750,2092
6,1000,4,0.585574,750,2092
6,1000,5,0.555863,750,2092
6,1000,6,0.535738,750,2092
6,1000,7,0.535206,750,2092
6,1000,8,0.54508,750,2092
6,1000,9,0.535739,750,2092
6,1000,10,0.536189,750,2092
6,10000,1,61.0091,7500,2092
6,10000,2,54.7972,7500,2092
6,10000,3,55.36,7500,2092
6,10000,4,55.6849,7500,2092
6,10000,5,55.8236,7500,2092
6,10000,6,57.0913,7500,2092
6,10000,7,56.7339,7500,2092
6,10000,8,57.4191,7500,2092
6,10000,9,54.7905,7500,2092
6,10000,10,56.665,7500,2092
6,100000,1,5711.71,75000,4080
6,100000,2,9236.96,75000,4080
6,100000,3,5804.3,75000,4080
6,100000,4,5852.3,75000,4080
6,100000,5,5668.66,75000,4080
6,100000,6,5741.05,75000,4080
6,100000,7,5842.12,75000,4080
6,100000,8,9294.48,75000,4080
6,100000,9,5867.22,75000,4080
6,100000,10,5912.48,75000,4080
6,1000000,1,637628.0,750000,7568
6,1000000,2,642746.0,750000,7568
6,1000000,3,641185.0,750000,7568
6,1000000,4,635785.0,750000,7568
6,1000000,5,641863.0,750000,7568
6,1000000,6,641432.0,750000,7568
6,1000000,7,641531.0,750000,7568
6,1000000,8,644218.0,750000,7568
6,1000000,9,642144.0,750000,7568
6,1000000,10,640841.0,750000,7568
