type,size,trial,time_ms,copy_count,memory_kb
4,100000,5,6.28304,4136230,4196
4,100000,6,6.23289,4136230,4196
4,100000,7,6.14833,4136230,4196
4,100000,8,6.20263,4136230,4196
4,100000,9,6.56771,4136230,4196
4,100000,10,6.21339,4136230,4196
4,1000000,1,72.5199,43257947,7824
4,1000000,2,77.4202,43257947,7824
4,1000000,3,74.0335,43257947,7824
4,1000000,4,78.3115,43257947,7824
4,1000000,5,75.2426,43257947,7824
4,1000000,6,73.2733,43257947,7824
4,1000000,7,76.3595,43257947,7824
4,1000000,8,74.2111,43257947,7824
4,1000000,9,79.3368,43257947,7824
4,1000000,10,73.6318,43257947,7824
5,1000,1,0.048375,17997,3936
5,1000,2,0.046639,17997,3936
5,1000,3,0.047139,17997,3936
5,1000,4,0.046711,17997,3936
5,1000,5,0.046757,17997,3936
5,1000,6,0.04643,17997,3936
5,1000,7,0.046802,17997,3936
5,1000,8,0.046367,17997,3936
5,1000,9,0.051521,17997,3936
5,1000,10,0.047248,17997,3936
5,10000,1,1.68099,777129,3936
5,10000,2,1.66718,777129,3944
5,10000,3,1.66849,777129,3944
5,10000,4,1.88073,777129,3944
5,10000,5,1.66167,777129,3944
5,10000,6,1.68107,777129,3944
5,10000,7,1.67621,777129,3944
5,10000,8,1.7287,777129,3944
5,10000,9,1.67512,777129,3944
5,10000,10,1.66839,777129,3944
5,100000,1,27.8304,34295656,4204
5,100000,2,28.0885,34295656,4224
5,100000,3,28.0076,34295656,4224
5,100000,4,28.672,34295656,4224
5,100000,5,29.0028,34295656,4224
5,100000,6,30.0253,34295656,4224
5,100000,7,28.8104,34295656,4224
5,100000,8,27.6021,34295656,4224
5,100000,9,28.3783,34295656,4224
5,100000,10,32.0169,34295656,4224
5,1000000,1,377.52,329198932,7852
5,1000000,2,369.011,329198932,7872
5,1000000,3,372.798,329198932,7872
5,1000000,4,377.351,329198932,7872
5,1000000,5,379.15,329198932,7872
5,1000000,6,3326.51,329198932,7872
5,1000000,7,374.932,329198932,7872
5,1000000,8,412.982,329198932,7872
5,1000000,9,411.817,329198932,7872
5,1000000,10,405.675,329198932,7872
6,1000,1,0.68749,751496,3936
6,1000,2,0.679365,751496,3936
6,1000,3,0.699419,751496,3936
6,1000,4,0.707236,751496,3936
6,1000,5,0.674254,751496,3936
6,1000,6,0.693035,751496,3936
6,1000,7,0.674605,751496,3936
6,1000,8,0.678617,751496,3936
6,1000,9,0.68859,751496,3936
6,1000,10,0.684099,751496,3936
6,10000,1,74.264,75014996,4168
6,10000,2,67.4957,75014996,4168
6,10000,3,80.6271,75014996,4168
6,10000,4,76.2454,75014996,4168
6,10000,5,67.396,75014996,4168
6,10000,6,96.8295,75014996,4168
6,10000,7,67.405,75014996,4168
6,10000,8,68.7201,75014996,4168
6,10000,9,68.3342,75014996,4168
6,10000,10,68.4563,75014996,4168
6,100000,1,8025.11,7500149996,7656
6,100000,2,7709.92,7500149996,7656
6,100000,3,7837.51,7500149996,7656
6,100000,4,11231.4,7500149996,7656
6,100000,5,7674.8,7500149996,7656
6,100000,6,7517.81,7500149996,7656
6,100000,7,7758.49,7500149996,7656
6,100000,8,11442.6,7500149996,7656
6,100000,9,7535.05,7500149996,7656
6,100000,10,7861.91,7500149996,7656
6,1000000,1,862936.0,750001499996,42824
6,1000000,2,863941.0,750001499996,42824
6,1000000,3,839228.0,750001499996,42824
6,1000000,4,822177.0,750001499996,42824
6,1000000,5,826836.0,750001499996,42824
6,1000000,6,821771.0,750001499996,42824
6,1000000,7,821192.0,750001499996,42824
6,1000000,8,822205.0,750001499996,42824
6,1000000,9,824272.0,750001499996,42824
6,1000000,10,820740.0,750001499996,42824
